PlayerID,Game,Points,Assists,Rebounds
1,1,17.483570765056164,4.72347139765763,9.943065614302078
1,2,22.61514928204013,4.531693250553328,7.297589129152458
1,3,22.896064077536955,6.534869458305818,6.591576842195144
1,4,17.712800217929825,4.0731646143750755,6.60281073928923
1,5,16.20981135783017,1.1734395106844042,2.8252465024609013
1,6,12.188562353795136,2.9743377593311524,8.942741997785822
1,7,10.459879622393945,2.175392597329417,12.396946306764661
1,8,13.871118497567322,5.1350564093758475,3.725755441359629
1,9,12.278086377374088,5.2218451794197325,4.547019267733091
1,10,16.87849009172836,3.79872262016239,7.12491875062017
1,11,11.991466938853016,8.704556369017876,7.9595083257861985
1,12,9.711445355220498,6.645089824206378,4.337469050086933
1,13,16.044317975023777,1.0806597522404489,4.015441853304709
1,14,15.984306179345618,6.476933159990821,8.514104843569912
1,15,14.421758588058797,4.3977926088214225,3.5644340288977183
1,16,11.400778958026457,4.078722458080425,11.171366678656748
1,17,16.71809144784231,1.473919689274532,8.972251908184385
1,18,13.074588597918417,3.6461559993880828,9.835028866522604
1,19,20.154997612479754,6.862560238232398,5.4823474303320845
1,20,13.453938120743928,5.662526862807128,10.926635381367078
1,21,12.60412881077355,4.628682046672366,4.680995077981915
1,22,9.018966879596647,6.625051644788396,12.068720085712469
1,23,14.63994939209833,7.007065795784048,9.084908075142902
1,24,11.774401226974378,5.722791211016828,12.614109699397908
1,25,14.820869804450242,8.129287311628012,0.14076468773076733
1,26,19.10951252187612,5.174094136476342,7.102977948602398
1,27,15.458803882677511,1.0248621707982144,7.340984336487464
1,28,16.78556285755873,7.955788089483033,6.445189345179058
1,29,10.957531985534061,3.996485912830927,10.746206353106222
1,30,16.643755548298422,3.9404795924659224,9.539802299340067
1,31,15.485387746740201,6.937289981065779,5.893840718367943
1,32,13.361689267011158,4.215783693735685,3.6094551556036443
1,33,16.48060138532288,5.522110544359778,8.015340369927383
1,34,13.827064333124266,2.1692585158991715,6.738064031703923
1,35,13.286427417366152,3.395445461556762,7.516142865001973
1,36,17.020254284072692,8.77237180242106,8.523733438495517
1,37,16.28775195361382,4.851108168467666,2.2436863541028753
1,38,14.867430622753915,5.120460419882053,15.389726337455858
1,39,14.038195176094387,5.603094684667225,7.89586469088427
1,40,9.156609811902339,7.285645629030041,10.255799098060322
1,41,18.955159735215233,3.181225090410522,12.208382932808298
1,42,7.990744686038596,6.173714187600541,14.571366877429936
1,43,10.047318374346558,3.867404540794456,8.298954095262923
1,44,12.482621729419003,1.8986731378677346,8.205688924418082
1,45,9.688481431369475,5.9471848612703635,5.24172729729859
1,46,22.749672025087698,3.4334934153275256,7.033815451382973
1,47,19.067586086848348,2.5382713671320896,8.682379803812388
1,48,21.53571377141214,1.785033530877545,8.553901575596912
1,49,16.299413971242117,6.563645743554621,4.289147867365754
1,50,8.397716934578618,6.0438831312337955,8.890954019699558
2,1,16.252464251729382,5.692896418993952,5.959925835264528
2,2,16.161268485805017,5.586144946597362,5.856945745920896
2,3,24.328872555723784,5.947665841823575,4.426089508392054
2,4,18.28276804316915,3.050636659545357,10.361253811227357
2,5,20.79297789503702,3.358635363296579,10.890128387732965
2,6,17.06390463468249,6.64412031998898,13.690378947961843
2,7,13.773059419985648,3.492527671285021,5.33145671112343
2,8,10.920948575172808,4.845796581171792,9.023455924449932
2,9,16.383453996650097,6.654366498072047,8.039005675633721
2,10,22.267670385786584,4.470686333524088,16.160507499768855
2,11,18.12833673882503,3.285684887167435,4.787322505816663
2,12,17.412362076215928,4.553074429348298,10.142001482276276
2,13,17.366188122867726,4.854342174686255,5.459618845794785
2,14,7.425763876570677,4.106970095865957,10.569196382970418
2,15,16.07046872065102,2.508522442576024,8.519542777553546
2,16,16.926586898644185,3.2322851275977342,8.461175317836584
2,17,15.29104359223,2.714059404338754,9.07336208104485
2,18,17.80392263184117,7.166102486350554,11.161406156104709
2,19,8.111653160214544,3.124349920169754,9.54510580162598
2,20,17.568929754561044,6.030095372612096,19.558194471964164
2,21,17.854452553465833,7.271131280361198,10.862005290479607
2,22,18.25695625652899,4.369461510719309,10.276907661479802
2,23,11.13587392731214,4.526362786519982,6.54390935651269
2,24,15.409370696931612,9.629317133347017,2.3982044222247563
2,25,18.43130095187257,1.7745682576206967,6.5842044026317
2,26,20.444752984836832,5.128560038190925,4.766765666212081
2,27,11.423481453700159,6.359195497869352,5.80890010484859
2,28,16.082292947909874,5.091143679807628,6.045198957182549
2,29,25.719720446626628,6.267838044636022,1.924572240027178
2,30,15.932271573847139,3.676427070463224,10.557300004388672
2,31,11.037396307836497,4.770527117066202,9.51496183694137
2,32,19.328775970850607,2.5994071858884475,6.996496292477155
2,33,12.62527344419522,3.693341534852576,13.296362720843291
2,34,17.024908554804778,2.4782320913299096,10.753585841164329
2,35,25.610780985063165,7.064930521102294,3.4418901021379593
2,36,12.578829635668743,7.533822298373245,5.876991603143658
2,37,17.219097140731144,6.5492681068586736,5.219208585265751
2,38,14.702373219691,-1.4825346801381452,4.92683707599713
2,39,13.737159243034199,2.504433636070301,12.897233911794906
2,40,7.849293110196837,4.119911026606032,8.392221731858275
2,41,22.206366445330577,2.1282756976411212,11.489491256464879
2,42,15.051165305097935,3.036982697904098,9.386310422789812
2,43,15.995298477867351,3.799566245682411,8.209406254970057
2,44,13.0734320156912,5.227034690502496,9.98639202356314
2,45,22.93008408072676,2.524369002346302,14.3991001239688
2,46,5.239561002387491,4.6964298099288335,9.76495161945373
2,47,16.404959338675162,3.7546009603588124,7.375633248928175
2,48,12.534995326705836,3.821270486111577,10.548806291063073
2,49,16.785077429825236,3.6141808094786914,10.698799626299753
2,50,16.536497604383047,6.62572423767792,9.888886525770836
3,1,10.855024945389639,3.879637919606061,10.241880815369786
3,2,18.051851327167324,4.958196812071704,8.351982149926346
3,3,21.388324478942124,3.8168572223283403,9.641292143510114
3,4,13.98903673783053,4.56463759354556,11.296330555961571
3,5,19.12708174494015,6.627019272001277,11.916436421462986
3,6,15.105019208163796,6.363905942589928,7.069199730219632
3,7,16.62083176244221,4.739713891264631,8.290987894978155
3,8,17.97578512718457,3.3635586335330547,14.27716182705638
3,9,9.96991309250149,2.5716227744245357,11.474332620500203
3,10,18.95831346981468,6.24823963410431,9.88503652779284
3,11,14.938766135765427,3.2054912570283367,8.227413674581179
3,12,11.614191442439441,6.9502394668355025,7.558827855493584
3,13,10.872514016037442,4.357228316694013,9.238794362826873
3,14,12.181377235980126,3.3555592088671373,8.731061634475736
3,15,16.224832855543614,3.9861136492577405,6.586885083145032
3,16,16.16024968678818,2.1038313170053518,3.7776086768703347
3,17,11.40777889373782,4.573105696576306,8.932722696794015
3,18,22.376781084747762,6.7153192464040385,7.520184410109719
3,19,14.904918960486556,2.9949412707243823,7.94446059202283
3,20,13.556706805399308,5.645437120676179,5.518307169343031
3,21,17.596732571205862,8.065477826005155,7.673719554629427
3,22,17.008558610494706,6.380287983422225,6.796338584342491
3,23,16.120462409052084,5.02518480156359,8.293028295646495
3,24,11.134951080722669,5.049020348517885,9.49399487373635
3,25,22.25571803897521,6.918541652170414,14.459547372534669
3,26,11.163262185559752,6.744641273441356,8.550026017215055
3,27,25.94901466608836,3.383403429289697,5.480834473457672
3,28,12.00303677277989,0.7522085513803862,6.422734934957717
3,29,11.20433669223151,5.300787572952415,9.025267927331479
3,30,24.380854196079433,6.9008476763721,6.269289033012791
3,31,10.50792664325821,5.983838343013011,4.039300378938074
3,32,24.15729382927177,7.358880241442574,6.592473043685885
3,33,6.434327354545612,7.707744748330826,7.6563804642421465
3,34,21.189081559867308,1.8111446824112658,6.201874931138681
3,35,15.026218498590916,5.093961187529484,6.649803585562269
3,36,18.114249661737492,2.8647591412348112,7.57286154493612
3,37,15.601478158559495,6.028877668117498,10.13484463426667
3,38,9.376789540810654,1.9317716585287554,11.833030465695527
3,39,16.661570059897958,3.5030269268868928,12.653455926567569
3,40,15.578373171464293,7.358594368127653,8.202555444230327
3,41,25.303739624409936,8.510681684886409,7.25310755456278
3,42,19.85785475477178,6.290751899170295,12.105894672597046
3,43,10.175382697099478,6.372102919996879,11.175273460548762
3,44,6.206302567884428,2.63348297466845,1.8823034667196978
3,45,13.652965827777212,6.435084511591924,12.507071156288085
3,46,15.370473902098876,8.257231091142584,3.859695625355326
3,47,6.483087803224226,4.888904602206763,9.152196346817922
3,48,14.836526259529535,0.8651157999202468,7.732639881461635
3,49,8.477652497475734,6.339345097660077,9.099794738290544
3,50,10.300601068363225,3.972266165326613,4.822359434333145
4,1,14.68660451363414,6.910284641002477,5.042821860993369
4,2,17.520232577589223,3.9394847632551184,5.621381503212968
4,3,14.46484820022721,2.929515355161252,6.339052083958454
4,4,9.010610537055758,8.929450265832779,8.105790655915186
4,5,11.501372460037071,5.427959821468444,7.66301585092751
4,6,13.895152002333885,6.22833340008685,10.272523130141916
4,7,12.347494261947363,3.8483635187106398,7.174844908545068
4,8,3.4903941763220754,1.9696178756028955,12.100622802333575
4,9,23.224838567506417,4.501927920887243,9.729670889167298
4,10,16.556250772717682,11.157761616910475,11.358724734303731
4,11,14.360412042596167,3.0889191187991485,3.1806610392272825
4,12,16.017318179336115,3.487298509431393,3.7332388712069777
4,13,11.767135578787368,2.83690399277121,13.061424905217695
4,14,19.408198784747253,4.9840547173667655,12.439832416670077
4,15,15.386841538238091,3.2774315973434724,12.569372231808972
4,16,17.694550218423295,2.925507691347087,7.428983965749175
4,17,10.621908733076214,2.234400538071328,10.778532642594925
4,18,24.547083202350652,2.2028648523617176,9.688907710071712
4,19,11.746787154390866,4.0257492324706075,6.222818227283392
4,20,10.68004615160092,5.097043255889654,5.507149650766887
